timestamp_s      , pid  , runtime_ns, runtime_ms, switches, nice, tickets
1764245373.534194, 53754,     360642,      0.361,        1, 0   ,        100
1764245373.534194, 53756,     341286,      0.341,        1, 0   ,        100
1764245373.534194, 53757,     315263,      0.315,        2, 0   ,        100
1764245373.534194, 53758,     335957,      0.336,        1, 0   ,        100
1764245373.534194, 53759,     337195,      0.337,        1, 0   ,        100
1764245373.534194, 53760,     339448,      0.339,        1, 0   ,        100
1764245373.534194, 53761,     346458,      0.346,        1, 0   ,        100
1764245373.534194, 53762,     344388,      0.344,        1, 0   ,        100
1764245373.534194, 53763,     301072,      0.301,        1, 0   ,        100
1764245373.534194, 53764,     289830,      0.290,        1, 0   ,        100
1764245373.534194, 53765,     146933,      0.147,        1, 0   ,        100
1764245373.534194, 53766,     137403,      0.137,        2, 0   ,        100
1764245373.534194, 53767,     133332,      0.133,        2, 0   ,        100
1764245373.534194, 53768,     174703,      0.175,        1, 0   ,        100
1764245373.534194, 53769,     157820,      0.158,        1, 0   ,        100
1764245373.534194, 53770,     161496,      0.161,        1, 0   ,        100
1764245373.534194, 53771,    9521112,      9.521,        2, 0   ,        100
1764245373.534194, 53851,      84047,      0.084,        2, 0   ,        100
1764245373.534194, 53878,     138824,      0.139,        1, 0   ,        100
1764245373.534194, 53990,     242045,      0.242,        3, 0   ,        100
1764245373.534194, 53991,     158134,      0.158,        1, 0   ,        100
1764245373.534194, 53992,     137258,      0.137,        1, 0   ,        100
1764245373.534194, 53993,      35890,      0.036,        1, 0   ,        100
1764245373.534194, 53994,     115761,      0.116,        1, 0   ,        100
1764245373.534194, 54008,    2113078,      2.113,       27, 0   ,        100
1764245373.534194, 54013,     117890,      0.118,        1, 0   ,        100
1764245373.534194, 54081,    1009679,      1.010,        3, 0   ,        100
1764245373.534194, 54082,     401526,      0.402,        1, 0   ,        100
1764245373.534194, 54083,     477013,      0.477,        4, 0   ,        100
1764245373.534194, 54135,      15102,      0.015,        2, 0   ,        100
1764245373.534194, 54136,     667647,      0.668,        2, 0   ,        100
1764245373.534194, 54137,     522491,      0.522,       72, 0   ,        100
1764245373.534194, 54138,     130916,      0.131,        3, 0   ,        100
1764245373.534194, 54139,    1297556,      1.298,       53, 0   ,        100
1764245373.534194, 54140,     259328,      0.259,        6, 0   ,        100
1764245373.534194, 54141,     236369,      0.236,       12, 0   ,        100
1764245373.534194, 54142,     561721,      0.562,       44, 0   ,        100
1764245373.534194, 54143,     439058,      0.439,       47, 0   ,        100
1764245373.534194, 54144,     464750,      0.465,       39, 0   ,        100
1764245373.534194, 54145,     387266,      0.387,       19, 0   ,        100
1764245373.534194, 54146,     401162,      0.401,       23, 0   ,        100
1764245373.534194, 54147,      87718,      0.088,        1, 0   ,        100
1764245373.534194, 54148,      77655,      0.078,        1, 0   ,        100
1764245373.534194, 54149,    4809992,      4.810,       92, 0   ,        100
1764245373.534194, 54150,     853227,      0.853,       27, 0   ,        100
1764245373.534194, 54151,    1432303,      1.432,       11, 0   ,        100
1764245373.534194, 54152, 9994354333,   9994.354,      393, 5   ,         50
1764245373.534194, 54153,    1549336,      1.549,        3, 0   ,        100
1764245373.534194, 54154,     656206,      0.656,        1, 0   ,        100
1764245373.534194, 54155,    1757225,      1.757,        3, 0   ,        100
1764245373.534194, 54156,   11256234,     11.256,        2, 0   ,        100
1764245373.534194, 54157,    1660316,      1.660,        3, 0   ,        100
1764245373.534194, 54158,    3451965,      3.452,       19, 0   ,        100
1764245373.534194, 54159,    1205817,      1.206,        2, 0   ,        100
1764245373.534194, 54160,     764695,      0.765,        1, 0   ,        100
1764245373.534194, 54161,     795984,      0.796,        1, 0   ,        100
1764245373.534194, 54162,     654060,      0.654,        2, 0   ,        100
1764245373.534194, 54163,    1518413,      1.518,        1, 0   ,        100
1764245373.534194, 54164,     902704,      0.903,        2, 0   ,        100
1764245373.534194, 54165,     275342,      0.275,        1, 0   ,        100
1764245373.534194, 54166,     831022,      0.831,        1, 0   ,        100
1764245373.534194, 54167,     295949,      0.296,        1, 0   ,        100
1764245373.534194, 54168,   21323688,     21.324,       16, 0   ,        100
1764245373.534194, 54169,   20838061,     20.838,       12, 0   ,        100
1764245373.534194, 54170,     597163,      0.597,        9, 0   ,        100
1764245373.534194, 54171,     672695,      0.673,        9, 0   ,        100
1764245373.534194, 54172,    1372154,      1.372,        4, 0   ,        100
1764245373.534194, 54173,     610316,      0.610,        1, 0   ,        100
1764245373.534194, 54174,    1405498,      1.405,        3, 0   ,        100
1764245373.534194, 54175,   12318296,     12.318,        2, 0   ,        100
1764245373.534194, 54176,    1650760,      1.651,        3, 0   ,        100
1764245373.534194, 54177,    3500941,      3.501,       17, 0   ,        100
1764245373.534194, 54178,     968647,      0.969,        2, 0   ,        100
1764245373.534194, 54179,     692132,      0.692,        1, 0   ,        100
1764245373.534194, 54180,     786012,      0.786,        1, 0   ,        100
1764245373.534194, 54181,     627383,      0.627,        2, 0   ,        100
1764245373.534194, 54182,     485096,      0.485,        3, 0   ,        100
1764245373.534194, 54183,      48944,      0.049,        2, 0   ,        100
1764245373.534194, 54184,    1437677,      1.438,        1, 0   ,        100
1764245373.534194, 54185,     982830,      0.983,        1, 0   ,        100
1764245373.534194, 54186,     304281,      0.304,        1, 0   ,        100
1764245373.534194, 54187,     835731,      0.836,        1, 0   ,        100
1764245373.534194, 54188,     282524,      0.283,        1, 0   ,        100
1764245373.534194, 54189,      71699,      0.072,        1, 0   ,        100
1764245373.534194, 54190,     483990,      0.484,       73, 0   ,        100
1764245373.534194, 54191,      83305,      0.083,        3, 0   ,        100
1764245373.534194, 54192,     880879,      0.881,       53, 0   ,        100
1764245373.534194, 54193,     105341,      0.105,        1, 0   ,        100
1764245373.534194, 54194,    2242028,      2.242,        3, 0   ,        100
1764245373.534194, 54195,    1048281,      1.048,        1, 0   ,        100
1764245373.534194, 54196,    2214393,      2.214,        3, 0   ,        100
1764245373.534194, 54197,   17644742,     17.645,        5, 0   ,        100
1764245373.534194, 54198,    2312305,      2.312,        4, 0   ,        100
1764245373.534194, 54199,    4047117,      4.047,       13, 0   ,        100
1764245373.534194, 54200,    1771105,      1.771,        1, 0   ,        100
1764245373.534194, 54201,    1269047,      1.269,        2, 0   ,        100
1764245373.534194, 54202,    1028016,      1.028,        4, 0   ,        100
1764245373.534194, 54203,    2213537,      2.214,        4, 0   ,        100
1764245373.534194, 54204,    1315608,      1.316,        1, 0   ,        100
1764245373.534194, 54205,     488997,      0.489,        1, 0   ,        100
1764245373.534194, 54206,   39842253,     39.842,       33, 0   ,        100
1764245373.534194, 54207,   66430078,     66.430,      145, 0   ,        100
1764245373.534194, 54208,      72641,      0.073,        1, 0   ,        100
1764245373.534194, 54209,    1452411,      1.452,       30, 0   ,        100
1764245373.534194, 54210,     207276,      0.207,        2, 0   ,        100
1764245373.534194, 54211,   15897503,     15.898,      151, 0   ,        100
1764245373.534194, 54212,     416486,      0.416,        5, 0   ,        100
1764245373.534194, 54213,     982988,      0.983,       97, 0   ,        100
1764245373.534194, 54214,    1383576,      1.384,        6, 0   ,        100
1764245373.534194, 54215,   10111501,     10.112,        2, 0   ,        100
1764245373.534194, 54216,    9508004,      9.508,        2, 0   ,        100
1764245373.534194, 54217,  457006195,    457.006,    43438, 0   ,        100
1764245373.534194, 54218,     176824,      0.177,        6, 0   ,        100
1764245373.534194, 54219,     129538,      0.130,       11, 0   ,        100
1764245373.534194, 54220,     523745,      0.524,       91, 0   ,        100
1764245373.534194, 54221,      75775,      0.076,        1, 0   ,        100
1764245373.534194, 54222,     213600,      0.214,       39, 0   ,        100
1764245373.534194, 54223,     162090,      0.162,        2, 0   ,        100
1764245373.534194, 54224,     697708,      0.698,        1, 0   ,        100
1764245373.534194, 54225,     514201,      0.514,        1, 0   ,        100
1764245373.534194, 54226,  427108617,    427.109,    41387, 0   ,        100
1764245373.534194, 54227,     161493,      0.161,        4, 0   ,        100
1764245373.534194, 54228,     694684,      0.695,        1, 0   ,        100
1764245373.534194, 54229,    1314914,      1.315,       55, 0   ,        100
1764245373.534194, 54230,   23421339,     23.421,       14, 0   ,        100
1764245373.534194, 54231,   21979879,     21.980,       19, 0   ,        100
1764245373.534194, 54232,   21871207,     21.871,       24, 0   ,        100
1764245373.534194, 54233,   16958642,     16.959,       12, 0   ,        100
1764245373.534194, 54234,   18462786,     18.463,       10, 0   ,        100
1764245373.534194, 54235,    2815748,      2.816,        3, 0   ,        100
1764245373.534194, 54236,    1254490,      1.254,        2, 0   ,        100
1764245373.534194, 54237,    2037178,      2.037,        3, 0   ,        100
1764245373.534194, 54238,   17827291,     17.827,        2, 0   ,        100
1764245373.534194, 54239,    2095043,      2.095,        3, 0   ,        100
1764245373.534194, 54240,    3545051,      3.545,       11, 0   ,        100
1764245373.534194, 54241,    1853281,      1.853,        3, 0   ,        100
1764245373.534194, 54242,    1181565,      1.182,        1, 0   ,        100
1764245373.534194, 54243,    1040796,      1.041,        2, 0   ,        100
1764245373.534194, 54244,     165697,      0.166,        7, 0   ,        100
1764245373.534194, 54245,    1380671,      1.381,        2, 0   ,        100
1764245373.534194, 54246,     826094,      0.826,        1, 0   ,        100
1764245373.534194, 54247,     278631,      0.279,        1, 0   ,        100
1764245373.534194, 54248,    1875100,      1.875,        6, 0   ,        100
1764245373.534194, 54249,     902293,      0.902,        2, 0   ,        100
1764245373.534194, 54250,    1661857,      1.662,        4, 0   ,        100
1764245373.534194, 54251,   14663428,     14.663,        2, 0   ,        100
1764245373.534194, 54252,    1645696,      1.646,        4, 0   ,        100
1764245373.534194, 54253,    3168366,      3.168,       12, 0   ,        100
1764245373.534194, 54254,    1460483,      1.460,        2, 0   ,        100
1764245373.534194, 54255,    1097192,      1.097,        1, 0   ,        100
1764245373.534194, 54256,     953768,      0.954,        3, 0   ,        100
1764245373.534194, 54257,    1541494,      1.541,        1, 0   ,        100
1764245373.534194, 54258,     885249,      0.885,        1, 0   ,        100
1764245373.534194, 54259,     279600,      0.280,        2, 0   ,        100
1764245373.534194, 54260,     257206,      0.257,        6, 0   ,        100
1764245373.534194, 54261,     223920,      0.224,       12, 0   ,        100
1764245373.534194, 54262,    2254756,      2.255,      121, 0   ,        100
