iteration, timestamp_s      , pid  , runtime_ns, runtime_ms, delta_ns , delta_ms, rolling_runtime_ms, switches, nice, tickets, ticket_share
        1, 1764308934.943256,  4005,    3512479,      3.512,         0,    0.000,              0.000,      158, 0   ,     100,     0.001519
        1, 1764308934.943256,  4006,    3268159,      3.268,         0,    0.000,              0.000,      159, 0   ,     100,     0.001519
        1, 1764308934.943256,  4007,    3498874,      3.499,         0,    0.000,              0.000,      146, 0   ,     100,     0.001519
        1, 1764308934.943256,  4008,    4002767,      4.003,         0,    0.000,              0.000,      154, 0   ,     100,     0.001519
        1, 1764308934.943256,  4009,    3813312,      3.813,         0,    0.000,              0.000,      146, 0   ,     100,     0.001519
        1, 1764308934.943256,  4010,    3349073,      3.349,         0,    0.000,              0.000,      147, 0   ,     100,     0.001519
        1, 1764308934.943256,  4011,    3372996,      3.373,         0,    0.000,              0.000,      147, 0   ,     100,     0.001519
        1, 1764308934.943256,  4012,    3414469,      3.414,         0,    0.000,              0.000,      147, 0   ,     100,     0.001519
        1, 1764308934.943256,  4013,    3474690,      3.475,         0,    0.000,              0.000,      156, 0   ,     100,     0.001519
        1, 1764308934.943256,  4014,    3840670,      3.841,         0,    0.000,              0.000,      148, 0   ,     100,     0.001519
        1, 1764308934.943256,  4015,    3360733,      3.361,         0,    0.000,              0.000,      147, 0   ,     100,     0.001519
        1, 1764308934.943256,  4016,    3118252,      3.118,         0,    0.000,              0.000,      146, 0   ,     100,     0.001519
        1, 1764308934.943256,  4017,    3861438,      3.861,         0,    0.000,              0.000,      148, 0   ,     100,     0.001519
        1, 1764308934.943256,  4018,    3169291,      3.169,         0,    0.000,              0.000,      148, 0   ,     100,     0.001519
        1, 1764308934.943256,  4019,    2943129,      2.943,         0,    0.000,              0.000,      147, 0   ,     100,     0.001519
        1, 1764308934.943256,  4020,    3547555,      3.548,         0,    0.000,              0.000,      147, 0   ,     100,     0.001519
        1, 1764308934.943256,  4021,    3860044,      3.860,         0,    0.000,              0.000,      148, 0   ,     100,     0.001519
        1, 1764308934.943256,  4022,    3280581,      3.281,         0,    0.000,              0.000,      147, 0   ,     100,     0.001519
        1, 1764308934.943256,  4081,    2068887,      2.069,         0,    0.000,              0.000,       29, 0   ,     100,     0.001519
        1, 1764308934.943256,  4126,  135779120,    135.779,         0,    0.000,              0.000,    19977, 0   ,     100,     0.001519
        1, 1764308934.943256,  4127,  137872944,    137.873,         0,    0.000,              0.000,    19794, 0   ,     100,     0.001519
        1, 1764308934.943256,  4128,  141284074,    141.284,         0,    0.000,              0.000,    19789, 0   ,     100,     0.001519
        1, 1764308934.943256,  4129,  137364081,    137.364,         0,    0.000,              0.000,    18972, 0   ,     100,     0.001519
        1, 1764308934.943256,  4130,     368169,      0.368,         0,    0.000,              0.000,       14, 0   ,     100,     0.001519
        1, 1764308934.943256,  4133,    7833089,      7.833,         0,    0.000,              0.000,      105, 0   ,     100,     0.001519
        1, 1764308934.943256,  4134,    5943908,      5.944,         0,    0.000,              0.000,       69, 0   ,     100,     0.001519
        1, 1764308934.943256,  4136,   22012902,     22.013,         0,    0.000,              0.000,       55, 0   ,     100,     0.001519
        1, 1764308934.943256,  4138,   25740814,     25.741,         0,    0.000,              0.000,     1454, 0   ,     100,     0.001519
        1, 1764308934.943256,  4139,   30595779,     30.596,         0,    0.000,              0.000,     1451, 0   ,     100,     0.001519
        1, 1764308934.943256,  4156,   13679789,     13.680,         0,    0.000,              0.000,      146, 0   ,     100,     0.001519
        1, 1764308934.943256,  4197,    2163015,      2.163,         0,    0.000,              0.000,       30, 0   ,     100,     0.001519
        1, 1764308934.943256,  4199,   17914879,     17.915,         0,    0.000,              0.000,      362, 0   ,     100,     0.001519
        1, 1764308934.943256,  4278,     737962,      0.738,         0,    0.000,              0.000,        8, 0   ,     100,     0.001519
        1, 1764308934.943256,  4279,     804288,      0.804,         0,    0.000,              0.000,        5, 0   ,     100,     0.001519
        1, 1764308934.943256,  4280,    1695105,      1.695,         0,    0.000,              0.000,      100, 0   ,     100,     0.001519
        1, 1764308934.943256,  4281,    1779974,      1.780,         0,    0.000,              0.000,       49, 0   ,     100,     0.001519
        1, 1764308934.943256,  4282,    3370383,      3.370,         0,    0.000,              0.000,      127, 0   ,     100,     0.001519
        1, 1764308934.943256,  4297,     758338,      0.758,         0,    0.000,              0.000,       14, 0   ,     100,     0.001519
        1, 1764308934.943256,  4301,   28873901,     28.874,         0,    0.000,              0.000,     1448, 0   ,     100,     0.001519
        1, 1764308934.943256,  4302,   26613931,     26.614,         0,    0.000,              0.000,     1449, 0   ,     100,     0.001519
        1, 1764308934.943256,  4305,    3868608,      3.869,         0,    0.000,              0.000,       58, 0   ,     100,     0.001519
        1, 1764308934.943256,  4405,    2681214,      2.681,         0,    0.000,              0.000,       65, 0   ,     100,     0.001519
        1, 1764308934.943256,  4544,     914550,      0.915,         0,    0.000,              0.000,       32, 0   ,     100,     0.001519
        1, 1764308934.943256,  5361,    1551309,      1.551,         0,    0.000,              0.000,       14, 0   ,     100,     0.001519
        1, 1764308934.943256,  5364,     145350,      0.145,         0,    0.000,              0.000,        3, 0   ,     100,     0.001519
        1, 1764308934.943256,  6831,    1652545,      1.653,         0,    0.000,              0.000,       14, 0   ,     100,     0.001519
        1, 1764308934.943256,  6900,  418775917,    418.776,         0,    0.000,              0.000,     1445, 0   ,     100,     0.001519
        1, 1764308934.943256,  6902,   27060254,     27.060,         0,    0.000,              0.000,      223, 0   ,     100,     0.001519
        1, 1764308934.943256,  6984,   55724681,     55.725,         0,    0.000,              0.000,      286, 0   ,     100,     0.001519
        1, 1764308934.943256,  6986,   17299245,     17.299,         0,    0.000,              0.000,      424, 0   ,     100,     0.001519
        1, 1764308934.943256,  7006,    7659601,      7.660,         0,    0.000,              0.000,      204, 0   ,     100,     0.001519
        1, 1764308934.943256,  7008,   20971731,     20.972,         0,    0.000,              0.000,      212, 0   ,     100,     0.001519
        1, 1764308934.943256,  7009,    9898705,      9.899,         0,    0.000,              0.000,      201, 0   ,     100,     0.001519
        1, 1764308934.943256,  7012,      19499,      0.019,         0,    0.000,              0.000,        1, 0   ,     100,     0.001519
        1, 1764308934.943256,  7018,     100842,      0.101,         0,    0.000,              0.000,        2, 0   ,     100,     0.001519
        1, 1764308934.943256,  7066,    1232517,      1.233,         0,    0.000,              0.000,       39, 0   ,     100,     0.001519
        1, 1764308934.943256,  7116,  229012693,    229.013,         0,    0.000,              0.000,     1336, 0   ,     100,     0.001519
        1, 1764308934.943256,  7132,    1142981,      1.143,         0,    0.000,              0.000,       18, 0   ,     100,     0.001519
        1, 1764308934.943256,  7133,     895325,      0.895,         0,    0.000,              0.000,       17, 0   ,     100,     0.001519
        1, 1764308934.943256,  7136,   28238937,     28.239,         0,    0.000,              0.000,      579, 0   ,     100,     0.001519
        1, 1764308934.943256,  7139,     302402,      0.302,         0,    0.000,              0.000,        2, 0   ,     100,     0.001519
        1, 1764308934.943256,  7140,     914018,      0.914,         0,    0.000,              0.000,        3, 0   ,     100,     0.001519
        1, 1764308934.943256,  7141,     187770,      0.188,         0,    0.000,              0.000,        3, 0   ,     100,     0.001519
        1, 1764308934.943256,  7143,     153941,      0.154,         0,    0.000,              0.000,        2, 0   ,     100,     0.001519
        1, 1764308934.943256,  7149,    6818584,      6.819,         0,    0.000,              0.000,       54, 0   ,     100,     0.001519
        1, 1764308934.943256,  7158,    1686158,      1.686,         0,    0.000,              0.000,        7, 0   ,     100,     0.001519
        1, 1764308934.943256,  7159,  341389527,    341.390,         0,    0.000,              0.000,     3317, 0   ,     100,     0.001519
        1, 1764308934.943256,  7162,    3412938,      3.413,         0,    0.000,              0.000,      195, 0   ,     100,     0.001519
        1, 1764308934.943256,  7164,    2262246,      2.262,         0,    0.000,              0.000,       67, 0   ,     100,     0.001519
        1, 1764308934.943256,  7165,    1652774,      1.653,         0,    0.000,              0.000,       43, 0   ,     100,     0.001519
        1, 1764308934.943256,  7166,    1570256,      1.570,         0,    0.000,              0.000,       52, 0   ,     100,     0.001519
        1, 1764308934.943256,  7167,    1558599,      1.559,         0,    0.000,              0.000,       69, 0   ,     100,     0.001519
        1, 1764308934.943256,  7168,     858210,      0.858,         0,    0.000,              0.000,        4, 0   ,     100,     0.001519
